timestamp,module index,wheel velocity,module angle,x_hat azimuth,x_hat azimuth velocity,x_hat wheel velocity,observer x_hat azimuth,observer x_hat azimuth velocity,observer x_hat wheel velocity,error azimuth,error azimuth velocity,error wheel velocity,next reference azimuth,next reference azimuth velocity,next reference wheel velocity,reference azimuth,reference azimuth velocity,reference wheel velocity,lo next voltage,hi next voltage,module speed setpoint,module angle setpoint
1636826041.5855603,0,0.0,-0.04595670086657577,0.31690970446323874,0.8465562615723657,0.5151570197965122,0.31690970446323874,0.8465562615723657,0.5151570197965122,-0.31690970446323874,-0.8465562615723657,-0.5151570197965122,0.0,0.8465683130150369,0.0,0.0,0.8465562615723657,0.0,0.25724718915197453,-0.0633160981780928,0.0,0.0
1636826041.6068134,0,0.0,-0.04595670086657577,0.3169272506073469,0.8465522985554361,0.5151484957119534,0.3169272506073469,0.8465522985554361,0.5151484957119534,-0.3169272506073469,-0.8465522985554361,-0.5151484957119534,0.0,0.8465562615723657,0.0,0.0,0.8465522985554361,0.0,0.25724533787203274,-0.0633163958004934,0.0,0.0
1636826041.628914,0,0.0,-0.04595670086657577,0.31694406219490673,0.8465510005802092,0.5151456124014127,0.31694406219490673,0.8465510005802092,0.5151456124014127,-0.31694406219490673,-0.8465510005802092,-0.5151456124014127,0.0,0.8465522985554361,0.0,0.0,0.8465510005802092,0.0,0.25724470931644083,-0.06331647983851885,0.0,0.0
1636826041.6504488,0,0.0,-0.04595670086657577,0.3169601824907571,0.8465505769433898,0.5151446407688309,0.3169601824907571,0.8465505769433898,0.5151446407688309,-0.3169601824907571,-0.8465505769433898,-0.5151446407688309,0.0,0.8465510005802092,0.0,0.0,0.8465505769433898,0.0,0.2572444982585237,-0.06331650233415698,0.0,0.0
1636826041.671327,0,0.0,-0.04595670086657577,0.3169910244022178,0.8465504298056117,0.515144432564957,0.3169910244022178,0.8465504298056117,0.515144432564957,-0.3169910244022178,-0.8465504298056117,-0.515144432564957,0.0,0.8465505769433898,0.0,0.0,0.8465504298056117,0.0,0.25724446527259726,-0.06331652653701833,0.0,0.0
1636826041.6897187,0,0.0,-0.04595670086657577,0.31700522852620805,0.8465503948027895,0.5151441319002656,0.31700522852620805,0.8465503948027895,0.5151441319002656,-0.31700522852620805,-0.8465503948027895,-0.5151441319002656,0.0,0.8465504298056117,0.0,0.0,0.8465503948027895,0.0,0.2572443913084841,-0.06331649689310512,0.0,0.0
1636826041.7130191,0,0.0,-0.04595670086657577,0.31701885399416774,0.8465503855151599,0.515144067588257,0.31701885399416774,0.8465503855151599,0.515144067588257,-0.31701885399416774,-0.8465503855151599,-0.515144067588257,0.0,0.8465503948027895,0.0,0.0,0.8465503855151599,0.0,0.25724437799946154,-0.06331649055343659,0.0,0.0
1636826041.736048,0,0.0,-0.04595670086657577,0.31703192434131655,0.8465503841023662,0.5151440299483987,0.31703192434131655,0.8465503841023662,0.5151440299483987,-0.31703192434131655,-0.8465503841023662,-0.5151440299483987,0.0,0.8465503855151599,0.0,0.0,0.8465503841023662,0.0,0.25724437087706686,-0.06331648501050371,0.0,0.0
1636826041.782768,0,0.0,-0.04595670086657577,0.317056489316459,0.8465503870204814,0.5151439721176232,0.317056489316459,0.8465503870204814,0.5151439721176232,-0.317056489316459,-0.8465503870204814,-0.5151439721176232,0.0,0.8465503851843572,0.0,0.0,0.8465503870204814,0.0,0.2572443603485691,-0.06331647430127549,0.0,0.0
1636826041.789552,0,0.0,-0.04595670086657577,0.3170680264604791,0.846550389043502,0.5151439463972497,0.3170680264604791,0.846550389043502,0.5151439463972497,-0.3170680264604791,-0.846550389043502,-0.5151439463972497,0.0,0.8465503870204814,0.0,0.0,0.846550389043502,0.0,0.25724435571914284,-0.06331646922754365,0.0,0.0
1636826041.8063426,0,0.0,-0.04595670086657577,0.3170790936072067,0.8465503910699049,0.5151439219130497,0.3170790936072067,0.8465503910699049,0.5151439219130497,-0.3170790936072067,-0.8465503910699049,-0.5151439219130497,0.0,0.846550389043502,0.0,0.0,0.8465503910699049,0.0,0.2572443513195021,-0.06331646435456614,0.0,0.0
1636826041.826492,0,0.0,-0.04595670086657577,0.3170151996981655,0.8461477289817568,0.5105771707506718,0.3170151996981655,0.8461477289817568,0.5105771707506718,-0.3170151996981655,-0.8461477289817568,-0.5105771707506718,0.0,0.8465503910699049,0.0,0.0,0.8461477289817568,0.0,0.2596996556696177,-0.061770735044628045,0.0,0.0
1636826041.8474915,0,0.0,-0.04595670086657577,0.3170298447972584,0.846428443418495,0.5147125427747989,0.3170298447972584,0.846428443418495,0.5147125427747989,-0.3170298447972584,-0.846428443418495,-0.5147125427747989,0.0,0.8461477289817568,0.0,0.0,0.846428443418495,0.0,0.2571417161555101,-0.06330212424048819,0.0,0.0
1636826041.8709173,0,0.0,-0.04595670086657577,0.31704201771571977,0.846510850222359,0.5150499358752749,0.31704201771571977,0.846510850222359,0.5150499358752749,-0.31704201771571977,-0.846510850222359,-0.5150499358752749,0.0,0.846428443418495,0.0,0.0,0.846510850222359,0.0,0.25722342670095943,-0.06331820332402292,0.0,0.0
1636826041.885902,0,0.0,-0.04595670086657577,0.3170539561614858,0.8465374434787127,0.5151152422002816,0.3170539561614858,0.8465374434787127,0.5151152422002816,-0.3170539561614858,-0.8465374434787127,-0.5151152422002816,0.0,0.846510850222359,0.0,0.0,0.8465374434787127,0.0,0.2572380612394183,-0.06331732634972861,0.0,0.0
1636826041.9057362,0,0.0,-0.04595670086657622,0.31706553296350753,0.8465461455438306,0.5151346235728442,0.31706553296350753,0.8465461455438306,0.5151346235728442,-0.31706553296350753,-0.8465461455438306,-0.5151346235728442,0.0,0.8465374434787127,0.0,0.0,0.8465461455438306,0.0,0.2572423161195534,-0.0633167620643905,0.0,0.0
1636826041.9258735,0,0.0,-0.04595670086657577,0.31707668077563383,0.8465489994037836,0.5151408727264907,0.31707668077563383,0.8465489994037836,0.5151408727264907,-0.31707668077563383,-0.8465489994037836,-0.5151408727264907,0.0,0.8465461455438306,0.0,0.0,0.8465489994037836,0.0,0.2572436843027938,-0.06331656164209147,0.0,0.0
1636826041.9457114,0,0.0,-0.04595670086657577,0.3170873885042317,0.84654993644193,0.5151429022434408,0.3170873885042317,0.84654993644193,0.5151429022434408,-0.3170873885042317,-0.84654993644193,-0.5151429022434408,0.0,0.8465489994037836,0.0,0.0,0.84654993644193,0.0,0.2572441290587188,-0.06331649227728767,0.0,0.0
1636826041.9668837,0,0.0,-0.04595670086657577,0.3170976646358384,0.8465502449529586,0.5151435526202988,0.3170976646358384,0.8465502449529586,0.5151435526202988,-0.3170976646358384,-0.8465502449529586,-0.5151435526202988,0.0,0.84654993644193,0.0,0.0,0.8465502449529586,0.0,0.25724427216644075,-0.06331646652845514,0.0,0.0
1636826041.985834,0,0.0,-0.04595670086657622,0.3171075236536711,0.8465503473253811,0.5151437515656845,0.3171075236536711,0.8465503473253811,0.5151437515656845,-0.3171075236536711,-0.8465503473253811,-0.5151437515656845,0.0,0.8465502449529586,0.0,0.0,0.8465503473253811,0.0,0.2572443165207973,-0.06331645522533572,0.0,0.0
1636826042.0057971,0,0.0,-0.04595670086657577,0.3171169815336852,0.8465503820573153,0.5151438030806509,0.3171169815336852,0.8465503820573153,0.5151438030806509,-0.3171169815336852,-0.8465503820573153,-0.5151438030806509,0.0,0.8465503473253811,0.0,0.0,0.8465503820573153,0.0,0.2572443286013788,-0.06331644877634135,0.0,0.0
1636826042.0266213,0,0.0,-0.04595670086657622,0.31712605428406826,0.8465503945630727,0.5151438068135792,0.31712605428406826,0.8465503945630727,0.5151438068135792,-0.31712605428406826,-0.8465503945630727,-0.5151438068135792,0.0,0.8465503820573153,0.0,0.0,0.8465503945630727,0.0,0.2572443302000858,-0.06331644403075347,0.0,0.0
1636826042.0460768,0,0.0,-0.04595670086657622,0.31713475748484504,0.8465503997355244,0.5151437954152538,0.31713475748484504,0.8465503997355244,0.5151437954152538,-0.31713475748484504,-0.8465503997355244,-0.5151437954152538,0.0,0.8465503945630727,0.0,0.0,0.8465503997355244,0.0,0.2572443284581172,-0.06331643995087917,0.0,0.0
1636826042.0667315,0,0.0,-0.04595670086657577,0.31714310615478614,0.8465504024597861,0.5151437795697188,0.31714310615478614,0.8465504024597861,0.5151437795697188,-0.31714310615478614,-0.8465504024597861,-0.5151437795697188,0.0,0.8465503997355244,0.0,0.0,0.8465504024597861,0.0,0.25724432571308853,-0.06331643619210425,0.0,0.0
1636826042.0876532,0,0.0,-0.04595670086657577,0.3171511147249118,0.8465504043394181,0.5151437627592375,0.3171511147249118,0.8465504043394181,0.5151437627592375,-0.3171511147249118,-0.8465504043394181,-0.5151437627592375,0.0,0.8465504024597861,0.0,0.0,0.8465504043394181,0.0,0.2572443227277242,-0.06331643263723999,0.0,0.0
1636826042.1079345,0,0.0,-0.04595670086657577,0.3171587970462517,0.8465504059019209,0.5151437461055245,0.3171587970462517,0.8465504059019209,0.5151437461055245,-0.3171587970462517,-0.8465504059019209,-0.5151437461055245,0.0,0.8465504043394181,0.0,0.0,0.8465504059019209,0.0,0.25724431974850603,-0.0633164292438459,0.0,0.0
1636826042.126059,0,0.0,-0.04595670086657577,0.31716616640816536,0.8465504073218943,0.5151437299571018,0.31716616640816536,0.8465504073218943,0.5151437299571018,-0.31716616640816536,-0.8465504073218943,-0.5151437299571018,0.0,0.8465504059019209,0.0,0.0,0.8465504073218943,0.0,0.2572443168527905,-0.06331642599415178,0.0,0.0
1636826042.1455145,0,0.0,-0.04595670086657577,0.3171732355594836,0.8465504086581584,0.5151437144097558,0.3171732355594836,0.8465504086581584,0.5151437144097558,-0.3171732355594836,-0.8465504086581584,-0.5151437144097558,0.0,0.8465504073218943,0.0,0.0,0.8465504086581584,0.0,0.25724431406262604,-0.06331642287863284,0.0,0.0
1636826042.1662235,0,0.0,-0.04595670086657577,0.31718001672995744,0.846550409931506,0.515143699477158,0.31718001672995744,0.846550409931506,0.515143699477158,-0.31718001672995744,-0.846550409931506,-0.515143699477158,0.0,0.8465504086581584,0.0,0.0,0.846550409931506,0.0,0.2572443113820559,-0.06331641989062003,0.0,0.0
1636826042.1855116,0,0.0,-0.04595670086657577,0.31718652165121736,0.8465504111501996,0.5151436851467756,0.31718652165121736,0.8465504111501996,0.5151436851467756,-0.31718652165121736,-0.8465504111501996,-0.5151436851467756,0.0,0.846550409931506,0.0,0.0,0.8465504111501996,0.0,0.2572443088093511,-0.06331641702452445,0.0,0.0
1636826042.2057707,0,0.0,-0.04595670086657577,0.3171927615770041,0.8465504123183348,0.5151436713981785,0.3171927615770041,0.8465504123183348,0.5151436713981785,-0.3171927615770041,-0.8465504123183348,-0.5151436713981785,0.0,0.8465504111501996,0.0,0.0,0.8465504123183348,0.0,0.2572443063410148,-0.06331641427525009,0.0,0.0
1636826042.2256832,0,0.0,-0.04595670086657577,0.31719874730261705,0.8465504134385841,0.5151436582090128,0.31719874730261705,0.8465504134385841,0.5151436582090128,-0.31719874730261705,-0.8465504134385841,-0.5151436582090128,0.0,0.8465504123183348,0.0,0.0,0.8465504134385841,0.0,0.2572443039730886,-0.06331641163799595,0.0,0.0
1636826042.24551,0,0.0,-0.04595670086657577,0.3172044891835829,0.8465504145130988,0.5151436455569255,0.3172044891835829,0.8465504145130988,0.5151436455569255,-0.3172044891835829,-0.8465504145130988,-0.5151436455569255,0.0,0.8465504134385841,0.0,0.0,0.8465504145130988,0.0,0.25724430170158064,-0.0633164091081834,0.0,0.0
1636826042.266947,0,0.0,-0.04595670086657577,0.31720999715356946,0.8465504155438078,0.5151436334201857,0.31720999715356946,0.8465504155438078,0.5151436334201857,-0.31720999715356946,-0.8465504155438078,-0.5151436334201857,0.0,0.8465504145130988,0.0,0.0,0.8465504155438078,0.0,0.25724429952259253,-0.06331640668143222,0.0,0.0
1636826042.2869127,0,0.0,-0.04595670086657577,0.31721528074157,0.8465504165325181,0.5151436217778456,0.31721528074157,0.8465504165325181,0.5151436217778456,-0.31721528074157,-0.8465504165325181,-0.5151436217778456,0.0,0.8465504155438078,0.0,0.0,0.8465504165325181,0.0,0.25724429743236626,-0.06331640435354204,0.0,0.0
1636826042.3057065,0,0.0,-0.04595670086657577,0.3172203490883888,0.846550417480947,0.5151436106097796,0.3172203490883888,0.846550417480947,0.5151436106097796,-0.3172203490883888,-0.846550417480947,-0.5151436106097796,0.0,0.8465504165325181,0.0,0.0,0.846550417480947,0.0,0.25724429542728944,-0.06331640212048492,0.0,0.0
1636826042.3257382,0,0.0,-0.04595670086657577,0.3171507007569232,0.8461477543306012,0.5105768721593124,0.3171507007569232,0.8461477543306012,0.5105768721593124,-0.3171507007569232,-0.8461477543306012,-0.5105768721593124,0.0,0.846550417480947,0.0,0.0,0.8461477543306012,0.0,0.25969960206091325,-0.06177067534486979,0.0,0.0
1636826042.3455591,0,0.0,-0.04442272007868997,0.31712621742775876,0.8277553110468248,0.5240272234975519,0.31712621742775876,0.8277553110468248,0.5240272234975519,-0.31712621742775876,-0.8277553110468248,-0.5240272234975519,0.0,0.8461477543306012,0.0,0.0,0.8277553110468248,0.0,0.2508381988668366,-0.06239181670861868,0.0,0.0
1636826042.3675098,0,0.0,-0.04595670086657577,0.31699576521692413,0.8402503020899427,0.5035450198470743,0.31699576521692413,0.8402503020899427,0.5035450198470743,-0.31699576521692413,-0.8402503020899427,-0.5035450198470743,0.0,0.8277553110468248,0.0,0.0,0.8402503020899427,0.0,0.25482096456079595,-0.06406310179535074,0.0,0.0
1636826042.3874793,0,0.0,-0.04595670086657577,0.31683410722556177,0.8446866606423087,0.5073426209346271,0.31683410722556177,0.8446866606423087,0.5073426209346271,-0.31683410722556177,-0.8446866606423087,-0.5073426209346271,0.0,0.8402503020899427,0.0,0.0,0.8446866606423087,0.0,0.25550337981999743,-0.0628844601266789,0.0,0.0
1636826042.4053872,0,0.0,-0.04595670086657577,0.31684894935171515,0.8459494251280981,0.5136602826488631,0.31684894935171515,0.8459494251280981,0.5136602826488631,-0.31684894935171515,-0.8459494251280981,-0.5136602826488631,0.0,0.8446866606423087,0.0,0.0,0.8459494251280981,0.0,0.25691153649967624,-0.06333519173018365,0.0,0.0
1636826042.4257648,0,0.0,-0.04595670086657577,0.3168661302574059,0.8463537658151212,0.5147055238913811,0.3168661302574059,0.8463537658151212,0.5147055238913811,-0.3168661302574059,-0.8463537658151212,-0.5147055238913811,0.0,0.8459494251280981,0.0,0.0,0.8463537658151212,0.0,0.25714809498708324,-0.06332914582209594,0.0,0.0
1636826042.452555,0,0.0,-0.04595670086657577,0.31688445940205945,0.8464859160761626,0.5150025748071049,0.31688445940205945,0.8464859160761626,0.5150025748071049,-0.31688445940205945,-0.8464859160761626,-0.5150025748071049,0.0,0.8463537658151212,0.0,0.0,0.8464859160761626,0.0,0.25721340913079715,-0.06332096573092386,0.0,0.0
1636826042.4675872,0,0.0,-0.04595670086657622,0.3169026871288147,0.8465292300848022,0.5150979179783023,0.3169026871288147,0.8465292300848022,0.5150979179783023,-0.3169026871288147,-0.8465292300848022,-0.5150979179783023,0.0,0.8464859160761626,0.0,0.0,0.8465292300848022,0.0,0.25723427553159595,-0.06331800274401389,0.0,0.0
1636826042.486248,0,0.0,-0.04595670086657533,0.3169203856252807,0.8465434337150526,0.5151290640470156,0.3169203856252807,0.8465434337150526,0.5151290640470156,-0.3169203856252807,-0.8465434337150526,-0.5151290640470156,0.0,0.8465292300848022,0.0,0.0,0.8465434337150526,0.0,0.2572410885793329,-0.06331701379088484,0.0,0.0
1636826042.505704,0,0.0,-0.04595670086657577,0.31693743315106343,0.8465480930295259,0.5151392477816481,0.31693743315106343,0.8465480930295259,0.5151392477816481,-0.31693743315106343,-0.8465480930295259,-0.5151392477816481,0.0,0.8465434337150526,0.0,0.0,0.8465480930295259,0.0,0.257243316993136,-0.06331668402261212,0.0,0.0
1636826042.5257733,0,0.0,-0.04595670086657577,0.3169538091641117,0.8465496227954379,0.5151425629946033,0.3169538091641117,0.8465496227954379,0.5151425629946033,-0.3169538091641117,-0.8465496227954379,-0.5151425629946033,0.0,0.8465480930295259,0.0,0.0,0.8465496227954379,0.0,0.25724404335581086,-0.06331657111787811,0.0,0.0
1636826042.5457902,0,0.0,-0.04595670086657577,0.31696952558607316,0.8465501263286483,0.5151436272172495,0.31696952558607316,0.8465501263286483,0.5151436272172495,-0.31696952558607316,-0.8465501263286483,-0.5151436272172495,0.0,0.8465496227954379,0.0,0.0,0.8465501263286483,0.0,0.2572442774284582,-0.06331652953759301,0.0,0.0
1636826042.5671098,0,0.0,-0.04595670086657577,0.3169846042262678,0.8465502932901674,0.5151439542958927,0.3169846042262678,0.8465502932901674,0.5151439542958927,-0.3169846042262678,-0.8465502932901674,-0.5151439542958927,0.0,0.8465501263286483,0.0,0.0,0.8465502932901674,0.0,0.2572443502522234,-0.06331651153072386,0.0,0.0
1636826042.605637,0,0.0,-0.04595670086657577,0.317012945575142,0.8465503700608086,0.515144048723905,0.317012945575142,0.8465503700608086,0.515144048723905,-0.317012945575142,-0.8465503700608086,-0.515144048723905,0.0,0.8465503498170606,0.0,0.0,0.8465503700608086,0.0,0.25724437334521544,-0.06331649409617231,0.0,0.0
1636826042.6255298,0,0.0,-0.04595670086657577,0.3170262565472348,0.8465503783380015,0.5151440320948959,0.3170262565472348,0.8465503783380015,0.5151440320948959,-0.3170262565472348,-0.8465503783380015,-0.5151440320948959,0.0,0.8465503700608086,0.0,0.0,0.8465503783380015,0.0,0.2572443708568002,-0.06331648783091845,0.0,0.0
1636826042.6458802,0,0.0,-0.04595670086657577,0.31703902528958244,0.8465503826246766,0.5151440081238099,0.31703902528958244,0.8465503826246766,0.5151440081238099,-0.31703902528958244,-0.8465503826246766,-0.5151440081238099,0.0,0.8465503783380015,0.0,0.0,0.8465503826246766,0.0,0.25724436671610806,-0.06331648207380353,0.0,0.0
1636826042.6654866,0,0.0,-0.04595670086657577,0.31705127387219195,0.8465503855388293,0.5151439824997269,0.31705127387219195,0.8465503855388293,0.5151439824997269,-0.31705127387219195,-0.8465503855388293,-0.5151439824997269,0.0,0.8465503826246766,0.0,0.0,0.8465503855388293,0.0,0.25724436216908897,-0.06331647663414738,0.0,0.0
1636826042.7086964,0,0.0,-0.04595670086657577,0.3170742944347156,0.8465503901174787,0.5151439323686505,0.3170742944347156,0.8465503901174787,0.5151439323686505,-0.3170742944347156,-0.8465503901174787,-0.5151439323686505,0.0,0.8465503879414925,0.0,0.0,0.8465503901174787,0.0,0.25724435319199485,-0.06331646647279203,0.0,0.0
1636826042.729133,0,0.0,-0.04595670086657577,0.31708510623814984,0.8465503921625939,0.5151439085930485,0.31708510623814984,0.8465503921625939,0.5151439085930485,-0.31708510623814984,-0.8465503921625939,-0.5151439085930485,0.0,0.8465503901174787,0.0,0.0,0.8465503921625939,0.0,0.2572443489252869,-0.06331646170771399,0.0,0.0
1636826042.7467754,0,0.0,-0.04595670086657577,0.3170954775937715,0.8465503941105501,0.515143885755617,0.3170954775937715,0.8465503941105501,0.515143885755617,-0.3170954775937715,-0.8465503941105501,-0.515143885755617,0.0,0.8465503921625939,0.0,0.0,0.8465503941105501,0.0,0.25724434482574876,-0.0633164571377128,0.0,0.0
1636826042.7666988,0,0.0,-0.04595670086657577,0.3171054264443354,0.8465503959746115,0.5151438638385639,0.3171054264443354,0.8465503959746115,0.5151438638385639,-0.3171054264443354,-0.8465503959746115,-0.5151438638385639,0.0,0.8465503941105501,0.0,0.0,0.8465503959746115,0.0,0.2572443408910372,-0.0633164527541972,0.0,0.0
1636826042.8058016,0,0.0,-0.04595670086657577,0.3171241247765634,0.8465503994746099,0.5151438226391627,0.3171241247765634,0.8465503994746099,0.5151438226391627,-0.3171241247765634,-0.8465503994746099,-0.5151438226391627,0.0,0.8465503977612463,0.0,0.0,0.8465503994746099,0.0,0.257244333494323,-0.06331644451584993,0.0,0.0
1636826042.8261309,0,0.0,-0.04595670086657577,0.3171329066070283,0.8465504011180149,0.5151438032886382,0.3171329066070283,0.8465504011180149,0.5151438032886382,-0.3171329066070283,-0.8465504011180149,-0.5151438032886382,0.0,0.8465503994746099,0.0,0.0,0.8465504011180149,0.0,0.2572443300202019,-0.0633164406466678,0.0,0.0
1636826042.8455315,0,0.0,-0.04595670086657577,0.317141330685987,0.8465504026944191,0.5151437847262941,0.317141330685987,0.8465504026944191,0.5151437847262941,-0.317141330685987,-0.8465504026944191,-0.5151437847262941,0.0,0.8465504011180149,0.0,0.0,0.8465504026944191,0.0,0.2572443266875833,-0.06331643693511085,0.0,0.0
1636826042.8656256,0,0.0,-0.04595670086657577,0.31714941158740995,0.8465504042065868,0.5151437669200996,0.31714941158740995,0.8465504042065868,0.5151437669200996,-0.31714941158740995,-0.8465504042065868,-0.5151437669200996,0.0,0.8465504026944191,0.0,0.0,0.8465504042065868,0.0,0.25724432349071963,-0.06331643337475536,0.0,0.0
1636826042.9084263,0,0.0,-0.04595670086657577,0.3171645992091682,0.8465504070486123,0.5151437334542811,0.3171645992091682,0.8465504070486123,0.5151437334542811,-0.3171645992091682,-0.8465504070486123,-0.5151437334542811,0.0,0.8465504056571467,0.0,0.0,0.8465504070486123,0.0,0.25724431748237914,-0.0633164266832587,0.0,0.0
1636826042.928396,0,0.0,-0.04595670086657577,0.31717173220465533,0.8465504083833921,0.5151437177367721,0.31717173220465533,0.8465504083833921,0.5151437177367721,-0.31717173220465533,-0.8465504083833921,-0.5151437177367721,0.0,0.8465504070486123,0.0,0.0,0.8465504083833921,0.0,0.25724431466051034,-0.06331642354054055,0.0,0.0
1636826042.949974,0,0.0,-0.04595670086657577,0.3171785746183678,0.8465504096637959,0.5151437026595578,0.3171785746183678,0.8465504096637959,0.5151437026595578,-0.3171785746183678,-0.8465504096637959,-0.5151437026595578,0.0,0.8465504083833921,0.0,0.0,0.8465504096637959,0.0,0.2572443119535978,-0.06331642052584953,0.0,0.0
1636826042.9655232,0,0.0,-0.04595670086657577,0.3169680981028599,0.8463558837155036,0.5072241575579874,0.3169680981028599,0.8463558837155036,0.5072241575579874,-0.3169680981028599,-0.8463558837155036,-0.5072241575579874,0.0,0.8465504096637959,0.0,0.0,0.8463558837155036,0.0,0.2589263978109915,-0.06118140111771771,0.0,0.0
1636826042.9864473,0,0.0,-0.04595670086657577,0.31698921822003295,0.846507125850705,0.514715895138892,0.31698921822003295,0.846507125850705,0.514715895138892,-0.31698921822003295,-0.846507125850705,-0.514715895138892,0.0,0.8463558837155036,0.0,0.0,0.846507125850705,0.0,0.2571338597200449,-0.06327310434902465,0.0,0.0
1636826043.0069842,0,0.0,-0.04595670086657577,0.3170035912739693,0.8465371089630597,0.5151001390540318,0.3170035912739693,0.8465371089630597,0.5151001390540318,-0.3170035912739693,-0.8465371089630597,-0.5151001390540318,0.0,0.846507125850705,0.0,0.0,0.8465371089630597,0.0,0.25723401958695546,-0.06331535258652497,0.0,0.0
